gene_id	eligible_untrimmed	eligible_trimmed	gap_untrimmed	gap_trimmed	length_untrimmed	length_trimmed	pis_untrimmed	pis_trimmed	occupancy_untrimmed	occupancy_trimmed	became_eligible	became_excluded	retained_length_fraction	pis_retained_fraction
EOG092652ZZ	True	True	0.031584062196307	0.0	147	142	56	56	1.0	1.0	False	False	0.9659863945578231	1.0
EOG09265313	True	True	0.2819703955350643	0.005656108597285	317	204	117	101	0.9285714285714286	0.9285714285714286	False	False	0.6435331230283912	0.8632478632478633
EOG0926534P	True	True	0.5546251768033946	0.0142857142857142	2525	530	544	160	1.0	1.0	False	False	0.2099009900990099	0.29411764705882354
EOG0926539T	True	True	0.0071225071225071	0.0	117	114	30	30	0.8571428571428571	0.8571428571428571	False	False	0.9743589743589743	1.0
EOG092653KS	True	True	0.2528399870172022	0.053050397877984	237	174	72	67	0.9285714285714286	0.9285714285714286	False	False	0.7341772151898734	0.9305555555555556
EOG092653LT	True	True	0.401087801087801	0.0435990002777006	495	277	188	177	0.9285714285714286	0.9285714285714286	False	False	0.5595959595959596	0.9414893617021277
EOG092653NM	True	True	0.1342105263157894	0.0	190	162	15	15	0.8571428571428571	0.8571428571428571	False	False	0.8526315789473684	1.0
EOG092653O3	True	True	0.1979813664596273	0.0874020494273658	276	237	120	120	1.0	1.0	False	False	0.8586956521739131	1.0
EOG092653SU	True	True	0.2650375939849624	0.0059907834101382	228	155	23	19	1.0	1.0	False	False	0.6798245614035088	0.8260869565217391
EOG092653VU	True	True	0.5378202213127179	0.0092915214866434	733	287	140	139	0.6428571428571429	0.6428571428571429	False	False	0.39154160982264663	0.9928571428571429
EOG092653YS	True	True	0.0304878048780487	0.0006002400960384	246	238	20	20	1.0	1.0	False	False	0.967479674796748	1.0
EOG092654KW	True	True	0.5618717891445164	0.0346534653465346	814	202	142	82	0.7857142857142857	0.7857142857142857	False	False	0.24815724815724816	0.5774647887323944
EOG092654LJ	True	True	0.0997670807453416	0.0056277056277056	184	165	58	57	1.0	1.0	False	False	0.8967391304347826	0.9827586206896551
EOG092654O3	True	True	0.3971428571428571	0.0145089285714285	225	128	41	38	1.0	1.0	False	False	0.5688888888888889	0.926829268292683
EOG092654QZ	True	True	0.3252927400468384	0.1435006435006435	305	222	133	129	1.0	1.0	False	False	0.7278688524590164	0.9699248120300752
EOG092654RM	True	True	0.0217669654289372	0.0032701111837802	142	139	58	58	0.7857142857142857	0.7857142857142857	False	False	0.9788732394366197	1.0
EOG092654VM	True	True	0.0561224489795918	0.0004177109440267	182	171	31	31	1.0	1.0	False	False	0.9395604395604396	1.0
EOG092654XA	False	True	0.7578754578754578	0.0196078431372549	1260	102	82	36	0.9285714285714286	0.9285714285714286	True	False	0.08095238095238096	0.43902439024390244
EOG09265552	True	True	0.2367149758454106	0.09375	207	164	36	36	0.5714285714285714	0.5714285714285714	False	False	0.7922705314009661	1.0
EOG09265591	True	True	0.2576530612244898	0.0040816326530612	196	140	15	15	1.0	1.0	False	False	0.7142857142857143	1.0
EOG092655IF	True	True	0.3493889288281812	0.004079254079254	214	132	82	82	0.9285714285714286	0.9285714285714286	False	False	0.616822429906542	1.0
EOG092655L0	True	True	0.2567567567567567	0.004930966469428	222	156	75	72	0.9285714285714286	0.9285714285714286	False	False	0.7027027027027027	0.96
EOG092655M5	True	True	0.1972789115646258	0.0135422198619224	357	269	129	111	1.0	1.0	False	False	0.7535014005602241	0.8604651162790697
EOG092655SO	True	True	0.1875901875901875	0.0025345622119815	396	310	169	164	1.0	1.0	False	False	0.7828282828282829	0.9704142011834319
EOG092656CM	True	True	0.0623315363881401	0.0068542568542568	212	198	35	34	1.0	1.0	False	False	0.9339622641509434	0.9714285714285714
EOG092656IY	True	True	0.2032563025210084	0.020703933747412	272	207	77	76	0.5	0.5	False	False	0.7610294117647058	0.987012987012987
EOG092656JA	True	True	0.3073410607657183	0.0038188761593016	219	141	67	63	0.9285714285714286	0.9285714285714286	False	False	0.6438356164383562	0.9402985074626866
EOG092656RK	True	True	0.1399548532731377	0.0027247956403269	443	367	149	141	1.0	1.0	False	False	0.8284424379232506	0.9463087248322147
EOG0926577T	True	True	0.071039442144258	0.0087844254510921	353	324	149	144	0.9285714285714286	0.9285714285714286	False	False	0.9178470254957507	0.9664429530201343
EOG0926578E	True	True	0.4674185463659148	0.0359025032938076	532	253	127	124	0.8571428571428571	0.8571428571428571	False	False	0.4755639097744361	0.9763779527559056
EOG092657H8	True	True	0.1143777688280306	0.0009380863039399	191	164	36	36	0.9285714285714286	0.9285714285714286	False	False	0.8586387434554974	1.0
EOG092657UN	True	True	0.0952182952182952	0.0014114326040931	370	327	144	140	0.9285714285714286	0.9285714285714286	False	False	0.8837837837837837	0.9722222222222222
EOG092657YR	True	True	0.0211538461538461	0.0004962779156327	160	155	34	33	0.9285714285714286	0.9285714285714286	False	False	0.96875	0.9705882352941176
EOG09265822	True	True	0.3960839160839161	0.0005417118093174	275	142	53	48	0.9285714285714286	0.9285714285714286	False	False	0.5163636363636364	0.9056603773584906
EOG0926587S	False	True	0.6047561187293873	0.0898770104068117	823	151	82	45	0.5	0.5	True	False	0.18347509113001215	0.5487804878048781
EOG092658CI	True	True	0.1328267477203647	0.005685856432125	235	201	107	107	1.0	1.0	False	False	0.8553191489361702	1.0
EOG092658NW	True	True	0.1973544973544973	0.0049261083743842	405	319	118	117	1.0	1.0	False	False	0.7876543209876543	0.9915254237288136
EOG092658QH	True	True	0.303030303030303	0.027840909090909	243	160	83	81	0.7857142857142857	0.7857142857142857	False	False	0.6584362139917695	0.9759036144578314
EOG092658SK	True	True	0.147083685545224	0.0	182	153	8	8	0.9285714285714286	0.9285714285714286	False	False	0.8406593406593407	1.0
EOG092658WS	False	True	0.7744810744810745	0.0360942249240121	1170	188	88	78	1.0	1.0	True	False	0.1606837606837607	0.8863636363636364
EOG092658WY	True	True	0.1742886178861788	0.0037593984962406	164	133	33	33	0.8571428571428571	0.8571428571428571	False	False	0.8109756097560976	1.0
EOG092658X5	True	True	0.2366013071895424	0.0341760299625468	255	178	123	108	0.8571428571428571	0.8571428571428571	False	False	0.6980392156862745	0.8780487804878049
EOG092658ZO	True	True	0.1053846153846153	0.0043459365493263	200	177	92	91	0.9285714285714286	0.9285714285714286	False	False	0.885	0.9891304347826086
EOG0926591L	True	True	0.3236363636363636	0.1415016501650165	275	202	90	88	0.8571428571428571	0.8571428571428571	False	False	0.7345454545454545	0.9777777777777777
EOG092659DX	True	True	0.2677496991576414	0.0411646586345381	277	166	127	98	0.8571428571428571	0.8571428571428571	False	False	0.5992779783393501	0.7716535433070866
EOG092659OC	True	True	0.2872652582159624	0.0360134003350083	284	199	80	80	0.8571428571428571	0.8571428571428571	False	False	0.7007042253521126	1.0
EOG09265A08	True	True	0.2732342007434944	0.0050125313283208	269	171	93	79	1.0	1.0	False	False	0.6356877323420075	0.8494623655913979
EOG09265A4E	True	True	0.1748511904761904	0.00046992481203	192	152	33	32	1.0	1.0	False	False	0.7916666666666666	0.9696969696969697
EOG09265AL8	True	True	0.051440329218107	0.000943989930774	243	227	93	92	1.0	1.0	False	False	0.934156378600823	0.989247311827957
EOG09265ANI	True	True	0.0223443223443223	0.006357516828721	195	191	45	44	1.0	1.0	False	False	0.9794871794871794	0.9777777777777777
EOG09265AT5	True	True	0.0433070866141732	0.0272177419354838	127	124	18	18	0.5714285714285714	0.5714285714285714	False	False	0.9763779527559056	1.0
EOG09265B1X	True	True	0.1293848500254194	0.0056312981624184	281	241	80	80	1.0	1.0	False	False	0.8576512455516014	1.0
EOG09265B4G	True	True	0.2675312199807877	0.0378787878787878	347	220	131	114	0.8571428571428571	0.8571428571428571	False	False	0.6340057636887608	0.8702290076335878
EOG09265B95	False	True	0.7258762742633711	0.0174379610999329	1023	213	130	112	1.0	1.0	True	False	0.20821114369501467	0.8615384615384616
EOG09265BAK	True	True	0.266156462585034	0.0086206896551724	168	116	28	27	1.0	1.0	False	False	0.6904761904761905	0.9642857142857143
EOG09265BBJ	True	True	0.0122950819672131	0.0035714285714285	122	120	44	44	1.0	1.0	False	False	0.9836065573770492	1.0
EOG09265BCT	False	True	0.625952875952876	0.002016129032258	481	124	65	59	0.8571428571428571	0.8571428571428571	True	False	0.2577962577962578	0.9076923076923077
EOG09265BE5	True	True	0.2376329172445677	0.009829619921363	309	218	99	95	1.0	1.0	False	False	0.7055016181229773	0.9595959595959596
EOG09265BG5	False	True	0.8306237218813906	0.0	1630	153	28	28	0.8571428571428571	0.8571428571428571	True	False	0.09386503067484663	1.0
EOG09265BJ3	True	True	0.2252747252747252	0.01007326007326	208	156	69	68	1.0	1.0	False	False	0.75	0.9855072463768116
EOG09265BTA	True	False	0.0012004801920768	0.0	119	118	3	2	1.0	1.0	False	True	0.9915966386554622	0.6666666666666666
EOG09265BTC	True	True	0.0963541666666666	0.0041771094402673	192	171	94	93	1.0	1.0	False	False	0.890625	0.9893617021276596
EOG09265BWR	True	True	0.1680900621118012	0.0014677103718199	184	146	53	50	1.0	1.0	False	False	0.7934782608695652	0.9433962264150944
EOG09265C25	True	True	0.2941863862109261	0.0644989339019189	978	536	526	358	1.0	1.0	False	False	0.5480572597137015	0.6806083650190115
EOG09265CCT	True	True	0.159500693481276	0.0046218487394957	206	170	30	30	1.0	1.0	False	False	0.8252427184466019	1.0
EOG09265CFP	True	True	0.0078895463510848	0.0	117	116	15	15	0.9285714285714286	0.9285714285714286	False	False	0.9914529914529915	1.0
EOG09265CN0	True	True	0.1037433155080213	0.0012202562538133	170	149	22	21	0.7857142857142857	0.7857142857142857	False	False	0.8764705882352941	0.9545454545454546
EOG09265CQO	False	True	0.804397559735638	0.0015306122448979	1686	140	3	3	1.0	1.0	True	False	0.0830367734282325	1.0
EOG09265D7J	True	True	0.2037135278514588	0.0	145	113	27	27	0.9285714285714286	0.9285714285714286	False	False	0.7793103448275862	1.0
EOG09265DAV	True	True	0.0464535464535464	0.0047268907563025	143	136	33	33	1.0	1.0	False	False	0.951048951048951	1.0
EOG09265DDU	True	True	0.2552424639580603	0.0166975881261595	218	154	75	73	1.0	1.0	False	False	0.7064220183486238	0.9733333333333334
EOG09265DRM	True	True	0.5473372781065089	0.0280620666886761	650	233	149	139	0.9285714285714286	0.9285714285714286	False	False	0.35846153846153844	0.9328859060402684
EOG09265DVA	True	True	0.5693449012951087	0.0081532816958825	723	223	126	110	0.7857142857142857	0.7857142857142857	False	False	0.3084370677731674	0.873015873015873
EOG09265DWT	True	True	0.2714932126696832	0.0	153	108	3	3	0.9285714285714286	0.9285714285714286	False	False	0.7058823529411765	1.0
EOG09265E6R	True	True	0.0474051896207584	0.0059139784946236	167	155	26	25	0.8571428571428571	0.8571428571428571	False	False	0.9281437125748503	0.9615384615384616
EOG09265E8A	True	True	0.193019943019943	0.0100182149362477	156	122	51	50	0.6428571428571429	0.6428571428571429	False	False	0.782051282051282	0.9803921568627451
EOG09265EKJ	True	True	0.440133779264214	0.0111111111111111	299	135	59	50	0.7142857142857143	0.7142857142857143	False	False	0.451505016722408	0.847457627118644
EOG09265EOF	True	True	0.0493697478991596	0.0071982281284606	136	129	23	23	1.0	1.0	False	False	0.9485294117647058	1.0
EOG09265ER6	True	True	0.0160818713450292	0.0044642857142857	114	112	32	32	0.8571428571428571	0.8571428571428571	False	False	0.9824561403508771	1.0
EOG09265F2Y	True	True	0.3087808417997097	0.0469176213857064	212	141	55	53	0.9285714285714286	0.9285714285714286	False	False	0.6650943396226415	0.9636363636363636
EOG09265FCK	True	True	0.1511243386243386	0.0176609105180533	216	182	33	33	1.0	1.0	False	False	0.8425925925925926	1.0
EOG09265FGA	False	True	0.781452922077922	0.008893280632411	1344	184	45	42	0.7857142857142857	0.7857142857142857	True	False	0.13690476190476192	0.9333333333333333
EOG09265FI4	True	True	0.0	0.0	124	124	22	22	0.9285714285714286	0.9285714285714286	False	False	1.0	1.0
EOG09265FL1	True	True	0.5810640971931295	0.0239955357142857	341	128	15	15	1.0	1.0	False	False	0.375366568914956	1.0
EOG09265FTN	True	True	0.2818532818532818	0.0021216407355021	148	101	27	27	1.0	1.0	False	False	0.6824324324324325	1.0
EOG09265FTY	True	True	0.2711128650355169	0.0022675736961451	181	126	44	44	1.0	1.0	False	False	0.6961325966850829	1.0
EOG09265G5C	True	True	0.0124378109452736	0.0	201	198	41	41	1.0	1.0	False	False	0.9850746268656716	1.0
EOG09265G5K	True	True	0.3402014652014652	0.1081441922563418	312	214	98	92	1.0	1.0	False	False	0.6858974358974359	0.9387755102040817
EOG09265G9U	True	True	0.3581681476418318	0.0005714285714285	209	125	22	22	1.0	1.0	False	False	0.5980861244019139	1.0
EOG09265GGX	True	True	0.1869971033150949	0.0085924713584288	239	188	79	74	0.9285714285714286	0.9285714285714286	False	False	0.7866108786610879	0.9367088607594937
EOG09265GSM	True	True	0.1961697722567287	0.0165343915343915	138	108	50	49	1.0	1.0	False	False	0.782608695652174	0.98
EOG09265GXF	True	True	0.3026676639242084	0.0120618168111571	573	379	178	172	1.0	1.0	False	False	0.6614310645724258	0.9662921348314607
EOG09265GYD	True	True	0.4717365967365967	0.0446650124069478	264	124	65	64	0.9285714285714286	0.9285714285714286	False	False	0.4696969696969697	0.9846153846153847
EOG09265GYK	False	False	0.0311791383219954	0.0116144018583042	126	123	2	2	1.0	1.0	False	False	0.9761904761904762	1.0
EOG09265H9T	True	True	0.2579365079365079	0.0	144	104	16	16	1.0	1.0	False	False	0.7222222222222222	1.0
EOG09265HEP	True	True	0.3376010781671159	0.0088593576965669	212	129	46	44	1.0	1.0	False	False	0.6084905660377359	0.9565217391304348
EOG09265HP0	True	True	0.0351890756302521	0.0198711063372717	136	133	47	46	1.0	1.0	False	False	0.9779411764705882	0.9787234042553191
EOG09265HPJ	False	True	0.708237643534698	0.0021978021978021	2003	182	79	77	0.7142857142857143	0.7142857142857143	True	False	0.090863704443335	0.9746835443037974
EOG09265I60	True	True	0.2918763479511143	0.000545553737043	214	141	29	28	0.9285714285714286	0.9285714285714286	False	False	0.6588785046728972	0.9655172413793104
EOG09265I72	True	True	0.3249783923941227	0.0190543401552575	178	109	38	36	0.9285714285714286	0.9285714285714286	False	False	0.6123595505617978	0.9473684210526315
EOG09265I7S	True	True	0.34	0.0104529616724738	200	123	42	42	1.0	1.0	False	False	0.615	1.0
EOG09265IBC	True	True	0.0860271115745568	0.0040322580645161	137	124	34	34	1.0	1.0	False	False	0.9051094890510949	1.0
EOG09265IT6	True	True	0.0814732142857142	0.0	128	114	13	13	1.0	1.0	False	False	0.890625	1.0
EOG09265J36	True	True	0.5342232320363534	0.0176803394625176	503	202	95	88	1.0	1.0	False	False	0.40159045725646125	0.9263157894736842
EOG09265JA7	True	True	0.2574660633484162	0.0229299363057324	221	157	58	56	0.7142857142857143	0.7142857142857143	False	False	0.7104072398190046	0.9655172413793104
EOG09265JNA	False	False	0.5635627530364372	0.0106194690265486	494	113	25	21	0.3571428571428571	0.3571428571428571	False	False	0.22874493927125505	0.84
EOG09265JVH	True	False	0.2167701863354037	0.0034013605442176	115	84	13	12	1.0	1.0	False	True	0.7304347826086957	0.9230769230769231
EOG09265JX6	True	True	0.3719806763285024	0.3167420814479638	207	187	8	8	0.9285714285714286	0.9285714285714286	False	False	0.9033816425120773	1.0
EOG09265K1R	True	True	0.1492063492063492	0.0012870012870012	135	111	52	51	1.0	1.0	False	False	0.8222222222222222	0.9807692307692307
EOG09265K4K	True	True	0.2775198938992042	0.031047265987025	232	166	71	70	0.9285714285714286	0.9285714285714286	False	False	0.7155172413793104	0.9859154929577465
EOG09265K5D	True	False	0.2607561929595828	0.0037071362372567	118	83	34	32	0.9285714285714286	0.9285714285714286	False	True	0.7033898305084746	0.9411764705882353
EOG09265K60	True	True	0.5966588235294118	0.32203125	2125	640	300	218	0.7142857142857143	0.7142857142857143	False	False	0.30117647058823527	0.7266666666666667
EOG09265KF9	True	True	0.5567061143984221	0.0111607142857142	338	112	66	55	0.8571428571428571	0.8571428571428571	False	False	0.33136094674556216	0.8333333333333334
EOG09265KNL	True	True	0.0521077283372365	0.0118012422360248	122	115	37	36	1.0	1.0	False	False	0.9426229508196722	0.972972972972973
EOG09265KPR	True	True	0.3248626373626374	0.0112781954887218	208	133	37	36	1.0	1.0	False	False	0.6394230769230769	0.972972972972973
EOG09265KQ4	True	True	0.1775372916057326	0.0105427567356501	263	197	122	110	0.9285714285714286	0.9285714285714286	False	False	0.7490494296577946	0.9016393442622951
EOG09265KSE	True	False	0.2633587786259542	0.0016806722689075	131	85	45	39	1.0	1.0	False	True	0.648854961832061	0.8666666666666667
EOG09265L8N	True	False	0.459073359073359	0.0023809523809523	185	90	31	31	1.0	1.0	False	True	0.4864864864864865	1.0
EOG09265LEG	True	True	0.3304511278195489	0.0119047619047619	190	114	51	47	1.0	1.0	False	False	0.6	0.9215686274509803
EOG09265LIB	True	True	0.2366243794815223	0.0492857142857142	259	200	107	105	1.0	1.0	False	False	0.7722007722007722	0.9813084112149533
EOG09265M8S	True	True	0.0959963603275705	0.0005175983436853	157	138	50	48	1.0	1.0	False	False	0.8789808917197452	0.96
EOG09265M98	True	True	0.2823571945046999	0.0124172185430463	461	302	191	173	0.8571428571428571	0.8571428571428571	False	False	0.6550976138828634	0.9057591623036649
EOG09265MAN	True	True	0.2742172211350293	0.006731488406881	292	191	106	92	1.0	1.0	False	False	0.6541095890410958	0.8679245283018868
EOG09265NHW	False	False	0.0375180375180375	0.0060150375939849	99	95	5	5	1.0	1.0	False	False	0.9595959595959596	1.0
EOG09265OQH	False	False	0.0223752151462994	0.0008928571428571	83	80	17	16	1.0	1.0	False	False	0.963855421686747	0.9411764705882353
EOG09265PJ3	True	True	0.2802582033351264	0.0223076923076923	143	100	47	46	0.9285714285714286	0.9285714285714286	False	False	0.6993006993006993	0.9787234042553191
EOG09265PQX	True	False	0.3575892857142857	0.0021865889212827	160	98	32	32	1.0	1.0	False	True	0.6125	1.0
EOG09265PUI	False	False	0.0426587301587301	0.0082815734989648	72	69	17	17	1.0	1.0	False	False	0.9583333333333334	1.0
EOG09265QTV	False	False	0.0833333333333333	0.0	120	100	0	0	0.1428571428571428	0.1428571428571428	False	False	0.8333333333333334	
EOG09265RGI	False	False	0.0	0.0	90	90	0	0	0.0714285714285714	0.0714285714285714	False	False	1.0	
